# 
# 08/16/2023 20:56:08
# Die für das Projekt definierten Parameter sind:
# ,P16 - Numbers,P3 - Vergleichsspannung Maximum [MPa],P4 - Vergleichsspannung Mittelwert [MPa],P5 - Gesamtverformung Maximum [mm],P6 - Gesamtverformung Mittelwert [mm],P7 - Lösung MAPDL Benötigte Zeit [s],P8 - Vergleichsspannung Minimum [MPa],P9 - Gesamtverformung Minimum [mm],P10 - Totale Vergleichsdehnung Minimum [mm mm^-1],P11 - Totale Vergleichsdehnung Maximum [mm mm^-1],P12 - Totale Vergleichsdehnung Mittelwert [mm mm^-1],P13 - Elastische Vergleichsdehnung Minimum [mm mm^-1],P14 - Elastische Vergleichsdehnung Maximum [mm mm^-1],P15 - Elastische Vergleichsdehnung Mittelwert [mm mm^-1]
# 
# Die folgende Kopfzeile definiert die Namen der Spalten durch eine Referenz auf die Parameter.
Name,P16,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15
DP 3900,3901,116.61512642993053,9.0293654570764623,0.67953606024053226,0.25693547449990772,18,0.029533059599020958,0,3.8554907177967834E-07,0.0015476084663532674,0.00012274404589496737,3.8554907177967834E-07,0.0015476084663532674,0.00012274404589496737
DP 3901,3902,92.595794641172162,8.2113330196563687,0.56704235855971841,0.20228306543736166,14,0.035500907448285511,0,4.6345832060978864E-07,0.0012338336867590745,0.00011253687253875852,4.6345832060978864E-07,0.0012338336867590745,0.00011253687253875852
DP 3902,3903,100.54640149982274,8.2098666861520044,0.57158482472080907,0.20320244011021896,15,0.034660393731442939,0,4.5248555124999257E-07,0.001337087790792187,0.00011235122530627054,4.5248555124999257E-07,0.001337087790792187,0.00011235122530627054
DP 3903,3904,261.18011337280694,9.4388434589089574,0.750948578454784,0.27553707454512028,16,0.04191800195499331,0,5.4723238918086281E-07,0.0034455814165994525,0.0001311189256867086,5.4723238918086281E-07,0.0034455814165994525,0.0001311189256867086
DP 3904,3905,85.746299878164535,8.736618627578542,0.65912431373638414,0.25340966173723861,14,0.0053326647558441017,0,6.9617030362678634E-08,0.0011623748287092894,0.00011960431461220158,6.9617030362678634E-08,0.0011623748287092894,0.00011960431461220158
DP 3905,3906,75.159480475994584,8.0255948940077158,0.50530698441979038,0.18222548867164617,17,0.028098530247371911,0,8.671262889947684E-07,0.00099648273317143321,0.00010823960624036526,8.671262889947684E-07,0.00099648273317143321,0.00010823960624036526
DP 3906,3907,142.02442953652542,7.674006091323978,0.44013956912768404,0.15195949359152028,18,0.031283137041681647,0,6.0897747289345716E-07,0.0018541048048064113,0.00010396500166126615,6.0897747289345716E-07,0.0018541048048064113,0.00010396500166126615
DP 3907,3908,262.32729048350427,11.598821809918409,1.13762711625331,0.42020060971817824,15,0.017536748687615074,0,2.9248510458046439E-07,0.0034290106268599629,0.00015961674250440121,2.9248510458046439E-07,0.0034290106268599629,0.00015961674250440121
DP 3908,3909,90.729403221049282,10.342720309595887,0.7635498900998734,0.26890324324452625,17,0.08568046689117445,0,1.8400888848191244E-06,0.0012874654203187674,0.00014089763608721327,1.8400888848191244E-06,0.0012874654203187674,0.00014089763608721327
DP 3909,3910,276.93991647908086,13.220721982169184,1.3444632949252551,0.52061621501622679,16,0.032762570533359826,0,9.34406898522866E-07,0.0038900362560525537,0.00018253328444068519,9.34406898522866E-07,0.0038900362560525537,0.00018253328444068519
DP 3910,3911,252.56960254515127,13.614305541330792,1.5930384194341465,0.545596865381394,15,0.059230453216226754,0,7.732435278740013E-07,0.0038576977676711977,0.00018691925040233249,7.732435278740013E-07,0.0038576977676711977,0.00018691925040233249
DP 3911,3912,118.72326726263769,8.4749055863787888,0.66383687040219386,0.25072260892118114,18,0.13249739340181879,0,2.0142178982496262E-06,0.001662726397626102,0.00011403323705626837,2.0142178982496262E-06,0.001662726397626102,0.00011403323705626837
DP 3912,3913,240.37731090280309,13.24813471523788,1.267535730356312,0.41877401156551319,16,0.024545151949433793,0,4.8717002698595024E-07,0.0033244502265006304,0.00018094459994682312,4.8717002698595024E-07,0.0033244502265006304,0.00018094459994682312
DP 3913,3914,318.37458489467082,14.899214037297789,2.1739186554137095,0.9581930408648609,16,0.055889771917327018,0,7.6470183785204426E-07,0.0041692710947245359,0.00020457409062583129,7.6470183785204426E-07,0.0041692710947245359,0.00020457409062583129
DP 3914,3915,268.24450566312436,17.415172670813359,4.0409215945978625,1.7180730703260825,16,0.070411721540466168,0,1.0078215382236522E-06,0.0043001858284696937,0.00023774865244692605,1.0078215382236522E-06,0.0036089757923036814,0.00023667239478351043
DP 3915,3916,110.70725030181129,11.161456305274807,0.927970259161504,0.30519454160795684,16,0.061278301318696105,0,7.9997778357210336E-07,0.0014874951836342614,0.00015014528338974466,7.9997778357210336E-07,0.0014874951836342614,0.00015014528338974466
DP 3916,3917,162.0054287953632,10.696639305487325,0.96624682328489608,0.37800470281403048,17,0.0057347941578639941,0,8.6889031081227586E-08,0.0021149532403796911,0.00014559691269687932,8.6889031081227586E-08,0.0021149532403796911,0.00014559691269687932
DP 3917,3918,256.95711154747107,12.015149087525289,1.5714571514225708,0.54886460363952172,16,0.17368856027820773,0,2.2674746560369385E-06,0.003576574521139264,0.00016443648119180332,2.2674746560369385E-06,0.003576574521139264,0.00016443648119180332
DP 3918,3919,293.59200270906416,11.616119965084781,1.1899829979715841,0.41800491883938318,14,0.056728895882399835,0,7.4058613108718419E-07,0.0038346970686689019,0.00016377792613620648,7.4058613108718419E-07,0.0038346970686689019,0.00016377792613620648
DP 3919,3920,99.925305765687526,10.906570281099004,0.83794013865446249,0.27099894158443122,14,0.0010841493423738248,0,2.6196410374268453E-08,0.0014085656963288783,0.00014959895109627024,2.6196410374268453E-08,0.0014085656963288783,0.00014959895109627024
DP 3920,3921,261.81151275713444,15.568790883845752,2.6371404880184071,1.12352654189994,16,0.024341987770892835,0,4.2631614860511036E-07,0.0051742247305810452,0.00021203352321169259,4.2631614860511036E-07,0.0034313679789192975,0.00021147811705825995
DP 3921,3922,,,,,,,,,,,,,
DP 3922,3923,89.5557915157811,9.82233295655647,0.66235946287798808,0.22404508911981877,16,0.078933011024754307,0,1.0304570423613768E-06,0.0012672092610349257,0.00013409328062959929,1.0304570423613768E-06,0.0012672092610349257,0.00013409328062959929
DP 3923,3924,147.76787275469255,11.189783073702138,0.99572219458132727,0.37229931312365822,16,0.016584714707892655,0,4.678877445485341E-07,0.00194946036208421,0.00015215721711442178,4.678877445485341E-07,0.00194946036208421,0.00015215721711442178
DP 3924,3925,432.17371400085267,17.116312270740085,16.450007234066547,3.9102922827356927,18,0.012910117700646689,0,1.6853940110195254E-07,0.03987658148010572,0.00037819217772722211,1.6853940110195254E-07,0.0056661631291111307,0.0002431142192666979
DP 3925,3926,163.3523858244,9.5508938506245862,0.95600687847197574,0.35699636346680674,20,0.072917707750401,0,1.7033696622092975E-06,0.0023732042560974755,0.00012957749891983033,1.7033696622092975E-06,0.0023732042560974755,0.00012957749891983033
DP 3926,3927,812.74928550648451,17.217541968884181,60.778222094231758,26.568045467520921,21,0.034487962600227275,0,7.0772057370049879E-07,0.11872982730468114,0.00058830021711060883,7.0772057370049879E-07,0.010818046207229296,0.000245683812992317
DP 3927,3928,158.10575491478335,11.916958575455963,1.4184504028331772,0.60450025848209055,14,0.019992541885430221,0,2.6099925776179589E-07,0.0021733230911195277,0.00016412341304095261,2.6099925776179589E-07,0.0021733230911195277,0.00016412341304095261
DP 3928,3929,294.69127846559553,12.339156240964211,1.2289915787623469,0.48944299187344437,16,0.039006276277046455,0,6.21945076773045E-07,0.0049844031454995275,0.00017273959735614595,6.21945076773045E-07,0.0041302081081084907,0.00017241504205518026
DP 3929,3930,69.18840589391894,7.9344226502682842,0.501111864244776,0.18235848475151142,18,0.046492333522371164,0,1.1337062915117713E-06,0.00097369424765929584,0.00010688428687909146,1.1337062915117713E-06,0.00097369424765929584,0.00010688428687909146
DP 3930,3931,112.04527168318532,10.564622916644366,0.85439135289627044,0.30111956733826412,16,0.0433903069436007,0,6.1951092789058748E-07,0.0014967825263738632,0.000143135685825337,6.1951092789058748E-07,0.0014967825263738632,0.000143135685825337
DP 3931,3932,245.94816302192137,15.405348879257861,1.7939639627574806,0.59924178263444117,16,0.083117449350447875,0,1.5436442595273547E-06,0.0033743073698133232,0.0002110884585120387,1.5436442595273547E-06,0.0033743073698133232,0.0002110884585120387
DP 3932,3933,141.90938900513376,11.061266963601827,0.97813244273384636,0.37503969609987731,18,0.034144587923313319,0,4.4575182300832239E-07,0.0018678600899875164,0.0001505718197899669,4.4575182300832239E-07,0.0018678600899875164,0.0001505718197899669
DP 3933,3934,202.77719392727371,10.536162003061964,0.78187694358783622,0.25940958047421553,13,0,0,0,0.0026472220197319984,0.00014527177700094645,0,0.0026472220197319984,0.00014527177700094645
DP 3934,3935,98.76086590606,9.6183769105415031,0.68479231211907887,0.22164418687145732,15,0.036767351228215117,0,9.46197246776137E-07,0.0012902627931907773,0.00013283885328861685,9.46197246776137E-07,0.0012902627931907773,0.00013283885328861685
DP 3935,3936,122.98435178028512,11.460896443721991,0.93328110167489442,0.30128860811703129,14,0.028784079448606344,0,3.7577126477117417E-07,0.0017946383062129219,0.00015825657600609041,3.7577126477117417E-07,0.0017946383062129219,0.00015825657600609041
DP 3936,3937,179.16343501902779,10.364808888086884,0.87162744214941623,0.33850927198434139,16,0.03865289616302383,0,8.0147555081566679E-07,0.00234115868806839,0.00014057752905235872,8.0147555081566679E-07,0.00234115868806839,0.00014057752905235872
DP 3937,3938,103.715787986954,8.11805501691193,0.54800268316735123,0.1962141931952352,19,0.15089156515368016,0,1.9698638880072394E-06,0.0013539920328184962,0.00010929138385162282,1.9698638880072394E-06,0.0013539920328184962,0.00010929138385162282
DP 3938,3939,318.38084989375466,13.133140668034486,1.6488929063347384,0.56901602442791321,16,0.060995370491708542,0,1.117390752369829E-06,0.0041693840175867081,0.00018002761063513838,1.117390752369829E-06,0.0041693840175867081,0.00017999969705015964
DP 3939,3940,128.07673991563314,10.054055552235621,0.79530005648532576,0.23620179673951661,17,0.027928857936211152,0,7.0878916501117467E-07,0.0018000457203015685,0.00013699501939805285,7.0878916501117467E-07,0.0018000457203015685,0.00013699501939805285
DP 3940,3941,136.81459337469514,9.9514176659097586,0.68729834232963893,0.19027544187725007,17,0.11984233572879431,0,2.0562347344821319E-06,0.0017860912485048175,0.00013669689068081847,2.0562347344821319E-06,0.0017860912485048175,0.00013669689068081847
DP 3941,3942,140.83803804841205,13.767493333997795,1.1237504320902645,0.32050398081988513,17,0.01356233772953086,0,1.8950542823858996E-07,0.0018422363209538162,0.00018634905134611536,1.8950542823858996E-07,0.0018422363209538162,0.00018634905134611536
DP 3942,3943,133.42828528236592,11.03223359320107,0.93735012067662538,0.32427666182011972,19,0.071643759144311522,0,1.6079544593594619E-06,0.0018921230221167207,0.00015177949217971105,1.6079544593594619E-06,0.0018921230221167207,0.00015177949217971105
DP 3943,3944,196.8042608309066,8.9851144848546483,0.65112854334705261,0.24463766449316379,17,0.073432552155520983,0,9.5864947979862336E-07,0.0025944601511582732,0.00012258989240255112,9.5864947979862336E-07,0.0025944601511582732,0.00012258989240255112
DP 3944,3945,99.681258415198926,8.0647846409925936,0.53757659406445013,0.19142761803401545,23,0.0775196096049537,0,1.0120054412254831E-06,0.0013013218995183706,0.00010881510923317957,1.0120054412254831E-06,0.0013013218995183706,0.00010881510923317957
DP 3945,3946,237.66913771171983,12.668611447371111,1.3967648613052417,0.569862022871346,16,0,0,0,0.0031027302611619234,0.00017317069348801641,0,0.0031027302611619234,0.00017317069348801641
DP 3946,3947,105.69578912823302,8.9152681971699,0.67854399490628536,0.24491471805388576,16,0.049733182597023293,0,1.1499205356813036E-06,0.0013808321091346443,0.00012017635473469023,1.1499205356813036E-06,0.0013808321091346443,0.00012017635473469023
DP 3947,3948,64.220944117858949,8.45946031586125,0.60348276582097538,0.22386327648644666,18,0.028239724376376441,0,3.6866481423203368E-07,0.00083933956921100616,0.00011498293690264382,3.6866481423203368E-07,0.00083933956921100616,0.00011498293690264382
DP 3948,3949,93.338265126232827,9.3933576968542809,0.71319981187364689,0.26465687348483025,15,0,0,0,0.0012310948222875595,0.00012831587582538069,0,0.0012310948222875595,0.00012831587582538069
DP 3949,3950,153.73611177649911,12.36883192433752,1.1284419580706033,0.31243746139355166,15,0.037849495499016977,0,7.4397621574462391E-07,0.0020184202585369349,0.00016892190045809623,7.4397621574462391E-07,0.0020184202585369349,0.00016892190045809623
DP 3950,3951,148.96302942151632,8.7339512030307951,0.65732648759557322,0.24941743063104757,18,0.063825037137023033,0,1.1074822623413638E-06,0.0019708604086190462,0.00011739135842327088,1.1074822623413638E-06,0.0019708604086190462,0.00011739135842327088
DP 3951,3952,216.43635476810374,11.267946399813862,1.0817678630882261,0.41011426822941927,16,0.044501102456859953,0,7.7352342486847192E-07,0.0028267932357266545,0.00015425944733314867,7.7352342486847192E-07,0.0028267932357266545,0.00015425944733314867
DP 3952,3953,67.826219349832414,8.9075146746466771,0.602645432056267,0.21124387184155619,18,0,0,0,0.0010051606222987175,0.00012178894426484238,0,0.0010051606222987175,0.00012178894426484238
DP 3953,3954,97.652715439330848,10.732820944844439,0.80471284267056664,0.26719363133828211,15,0.051067037079466505,0,6.6667149667409831E-07,0.0012826872601484258,0.00014769058451046948,6.6667149667409831E-07,0.0012826872601484258,0.00014769058451046948
DP 3954,3955,220.41516179108734,12.376267149717513,1.3074484092082355,0.52538494991248263,17,0.055234412589718833,0,8.8916277718453784E-07,0.0029073872913916907,0.00016856571791608687,8.8916277718453784E-07,0.0029073872913916907,0.00016856571791608687
DP 3955,3956,151.45314651047769,14.387372156963087,1.2412242339223525,0.38770804125367625,15,0.0012876670952914043,0,1.6810275837997324E-08,0.0019913212454412133,0.00019650386083253709,1.6810275837997324E-08,0.0019913212454412133,0.00019650386083253709
DP 3956,3957,153.97690879734563,10.6089605313676,0.80597162961714441,0.27394629155527622,16,0.029405669380641215,0,4.5422700623021228E-07,0.0021780980750918388,0.00014436980189225042,4.5422700623021228E-07,0.0021780980750918388,0.00014436980189225042
DP 3957,3958,136.79166091751384,9.7240131251584909,0.91467201274149013,0.36311336971742736,15,0.00507628402265373,0,6.6270025911308039E-08,0.0018691579656054576,0.00013358550635780307,6.6270025911308039E-08,0.0018691579656054576,0.00013358550635780307
DP 3958,3959,144.70319207091148,10.322194693992598,0.86292660449961955,0.33444691875807619,17,0.041785535185223176,0,5.669171514455229E-07,0.0018908681813627481,0.00013967981695422354,5.669171514455229E-07,0.0018908681813627481,0.00013967981695422354
DP 3959,3960,57.739778997683082,8.2785024360139321,0.50525646709251049,0.1630987552517221,18,0.054458453259318716,0,1.4489813793261419E-06,0.00079782098431938466,0.00011176765069602953,1.4489813793261419E-06,0.00079782098431938466,0.00011176765069602953
DP 3960,3961,80.489800509416085,8.4631745677614383,0.58729305546511679,0.22622920883344766,14,0,0,0,0.0010507806437090039,0.00011604670421433152,0,0.0010507806437090039,0.00011604670421433152
DP 3961,3962,141.56114409079751,7.3827030613777609,0.42598826003673446,0.15312506233552658,16,0.069713922519446983,0,1.0567409844952635E-06,0.0018695524777285755,0.00010011575624205849,1.0567409844952635E-06,0.0018695524777285755,0.00010011575624205849
DP 3962,3963,289.23390281134084,15.198464803175163,2.735350180952401,1.2090493386148713,20,0.023044168066565344,0,4.0708967219416081E-07,0.0046953917481005192,0.00020671235113085159,4.0708967219416081E-07,0.0038046799600124359,0.00020637613043262206
DP 3963,3964,124.19645902636934,10.568895377495005,0.89466062803865154,0.3230080557138752,14,0.009017946766603252,0,1.177277653141573E-07,0.001634836895391345,0.00014478540886701837,1.177277653141573E-07,0.001634836895391345,0.00014478540886701837
DP 3964,3965,118.82546783572826,10.09266942599521,0.77564864547240131,0.25255050844920068,20,0.056862790508636074,0,1.2611874922185962E-06,0.0015638759941793978,0.0001364864404869138,1.2611874922185962E-06,0.0015638759941793978,0.0001364864404869138
DP 3965,3966,246.19840542376224,16.67052771374405,2.0452995344804887,0.46548728823484364,14,0.026397014449350512,0,4.6025621713852161E-07,0.0032176842214539647,0.00023062257061930792,4.6025621713852161E-07,0.0032176842214539647,0.00023062257061930792
DP 3966,3967,278.85548286094712,14.945248876981141,1.7036949534159771,0.68736919947950537,15,0.014290603640165602,0,3.5786968055617763E-07,0.0036793644540011883,0.00020636488356795291,3.5786968055617763E-07,0.0036793644540011883,0.00020636488356795291
DP 3967,3968,269.17709354947317,11.857164591141869,1.5173476843615277,0.60031064931919853,11,0.0063612398412330046,0,1.5802943664766644E-07,0.0035140612162649632,0.00016285009223465573,1.5802943664766644E-07,0.0035140612162649632,0.00016285009223465573
DP 3968,3969,122.50946441068417,9.0753523809204655,0.73563576896251226,0.28653028639741346,15,0,0,0,0.0016115192556753755,0.00012488227160764888,0,0.0016115192556753755,0.00012488227160764888
DP 3969,3970,117.32457891497407,9.6099243569212049,0.70413176294883184,0.22693833332789629,16,0.040130647197249181,0,1.1266472483839607E-06,0.0016558379090080659,0.00013033952938209904,1.1266472483839607E-06,0.0016558379090080659,0.00013033952938209904
DP 3970,3971,118.82546783572826,10.092669425994796,0.77564864547240131,0.25255050844920068,17,0.056862790508636074,0,1.2611874922185962E-06,0.0015638759941793978,0.0001364864404869138,1.2611874922185962E-06,0.0015638759941793978,0.0001364864404869138
DP 3971,3972,137.8672322898596,9.3834981268276589,0.703053664266626,0.2450130622573323,16,0.058565581982378483,0,7.645637083442125E-07,0.0017998332623392344,0.00012706829882750474,7.645637083442125E-07,0.0017998332623392344,0.00012706829882750474
DP 3972,3973,88.341764149507057,9.0953379170448532,0.69139345958490972,0.25763399267551668,16,4.2994948868891238E-05,0,5.6129179082375913E-10,0.0015182775387074798,0.0001237364296179994,5.6129179082375913E-10,0.0015182775387074798,0.0001237364296179994
DP 3973,3974,171.41196512807483,9.4588974548396472,0.71799991227148463,0.25051370895559866,16,0.045241132610605639,0,5.9061528645543149E-07,0.002237754175439477,0.00012847936923765266,5.9061528645543149E-07,0.002237754175439477,0.00012847936923765266
DP 3974,3975,134.42918479915079,11.301564613135666,0.87627089337199593,0.30204222976062611,15,0.0041615591955331925,0,9.49754479506737E-08,0.0017549501499161124,0.00015491559365313727,9.49754479506737E-08,0.0017549501499161124,0.00015491559365313727
DP 3975,3976,298.28729790466775,15.290182685669809,1.76848792483525,0.59470614781541009,15,0.064031226576547626,0,2.28569933824474E-06,0.0039013379719108343,0.00020979408976503936,2.28569933824474E-06,0.0039013379719108343,0.00020979408976503936
DP 3976,3977,158.18041334118715,13.509528546090973,1.3358432349192784,0.46488592882445567,15,0.0695051700460528,0,9.4775612069497583E-07,0.002179731304446856,0.00018717466248237107,9.4775612069497583E-07,0.002179731304446856,0.00018717466248237107
DP 3977,3978,261.97108567620177,14.378153873131845,1.9585082058934862,0.75445060530795993,16,0.063281339536369635,0,1.1953998182434589E-06,0.0034283071290701628,0.00019572232862369028,1.1953998182434589E-06,0.0034283071290701628,0.00019572232862369028
DP 3978,3979,126.04364906334622,10.745290882040212,0.94203779871992743,0.30769313013838978,15,0.0063363800346117778,0,1.2724720477308438E-07,0.0016473809373565018,0.0001484813153655995,1.2724720477308438E-07,0.0016473809373565018,0.0001484813153655995
DP 3979,3980,317.368205690217,15.735011970167843,4.0430064088517419,1.0426737594672766,16,0.025368457443749423,0,3.3118089959316421E-07,0.010343591993053755,0.00023441232685558207,3.3118089959316421E-07,0.00426645006518811,0.00022186573863498262
DP 3980,3981,188.02885655947617,16.46095895672558,2.0804605930522415,0.80097985333423516,16,0.015144821695178726,0,1.9771307790961146E-07,0.0026762960478663445,0.00022926183375392362,1.9771307790961146E-07,0.0026762960478663445,0.00022926183375392362
DP 3981,3982,265.01592727298896,12.533988393144302,1.1060500659740087,0.3630065872924283,15,0.019524845683935515,0,6.0981886917943484E-07,0.0034597378689795732,0.00016957100284802242,6.0981886917943484E-07,0.0034597378689795732,0.00016957100284802242
DP 3982,3983,321.64938509716887,10.494336477348936,0.93375837353792368,0.36771623657836677,17,0.073957155663922872,0,9.6549808858981123E-07,0.0043754324433393776,0.00014338456485288317,9.6549808858981123E-07,0.0043754324433393776,0.00014338456485288317
DP 3983,3984,271.1380949897171,12.244140781220771,1.3630255394081854,0.48203002215221463,16,0.050147502147122047,0,8.2741493656612874E-07,0.0035396618768572807,0.00016708127709926511,8.2741493656612874E-07,0.0035396618768572807,0.00016708127709926511
DP 3984,3985,143.24740153369893,12.501653087120015,1.2226941073765203,0.45308553577172739,16,0.07447878327826532,0,2.617597829157603E-06,0.0018718045903369784,0.00016994982079636574,2.617597829157603E-06,0.0018718045903369784,0.00016994982079636574
DP 3985,3986,207.90785158825025,10.663519627728084,0.87767861983926077,0.30020133043676817,18,0.028971520009967257,0,9.0919746753570507E-07,0.0027298238128423691,0.00014530248556411904,9.0919746753570507E-07,0.0027298238128423691,0.00014530248556411904
DP 3986,3987,128.75233822576615,10.568712980825769,0.8010614694152175,0.27133898062683648,18,0.015615774804869482,0,3.0205987400222511E-07,0.0018034881601730983,0.00014339439485690949,3.0205987400222511E-07,0.0018034881601730983,0.00014339439485690949
DP 3987,3988,178.53050696470143,10.462402487921915,0.90796045866746611,0.3586132417730028,17,0.023998045697516863,0,6.7592804953164887E-07,0.0023453232133761048,0.00014129780421575191,6.7592804953164887E-07,0.0023453232133761048,0.00014129780421575191
DP 3988,3989,90.403558708137538,8.582519123343733,0.57473640590896635,0.18526519318107196,16,0.11864085780893699,0,1.5488362805626821E-06,0.0011831009760499,0.00011616873388471727,1.5488362805626821E-06,0.0011831009760499,0.00011616873388471727
DP 3989,3990,96.011043260446044,8.0065952746072888,0.53666297099799576,0.18995590484085551,18,0.055635593684023751,0,8.4673769151777378E-07,0.0012617576576303691,0.0001080530754325298,8.4673769151777378E-07,0.0012617576576303691,0.0001080530754325298
DP 3990,3991,94.947325192908366,11.314428949354872,0.98433206201833223,0.29605373248191419,16,0.03027256199009221,0,4.1282200413661485E-07,0.0012877562781795858,0.00015536786520957196,4.1282200413661485E-07,0.0012877562781795858,0.00015536786520957196
DP 3991,3992,102.115911194763,9.8581147269657947,0.70827703543274756,0.22733742397835544,16,0.029468362249663309,0,3.8470449226224446E-07,0.0014332686938966315,0.00013481077002592328,3.8470449226224446E-07,0.0014332686938966315,0.00013481077002592328
DP 3992,3993,62.69053969897201,8.3054803405830455,0.50506526231018189,0.16310608224409653,18,0.11528444402688401,0,2.45278283728112E-06,0.00082387134898453951,0.00011196268238978233,2.45278283728112E-06,0.00082387134898453951,0.00011196268238978233
DP 3993,3994,151.9338542429756,8.6428455435287663,0.57721596228270411,0.19945911831336691,17,0.050485671046889551,0,6.5908187707464094E-07,0.0019834707491099834,0.00011830096219404346,6.5908187707464094E-07,0.0019834707491099834,0.00011830096219404346
DP 3994,3995,68.3102177571713,7.3436205979127465,0.42700517185701353,0.15205605599344843,16,0.054313617560720333,0,7.9362632732227212E-07,0.0010592721228022128,9.9770325317444521E-05,7.9362632732227212E-07,0.0010592721228022128,9.9770325317444521E-05
DP 3995,3996,184.37655117892243,10.183785531600371,0.93394695034679476,0.36872709201688192,14,0,0,0,0.0024070045910775661,0.00014114795088789067,0,0.0024070045910775661,0.00014114795088789067
DP 3996,3997,109.59550401899229,10.618854715328618,0.86671140183069173,0.31511085770842157,14,0.077770024933010232,0,1.0716225915530231E-06,0.0015765147283673287,0.00014737546877275517,1.0716225915530231E-06,0.0015765147283673287,0.00014737546877275517
DP 3997,3998,154.09286064108551,10.365488037013776,0.87427824628575046,0.3410428553558888,15,0.0366345634498742,0,4.7825801630096976E-07,0.0020262658363208175,0.00014339150259560273,4.7825801630096976E-07,0.0020262658363208175,0.00014339150259560273
DP 3998,3999,127.04153764765317,10.220623952713519,0.89413131649345312,0.337485059757131,18,0.029900726619207244,0,9.86790382739855E-07,0.001706279581412673,0.0001387377387399392,9.86790382739855E-07,0.001706279581412673,0.0001387377387399392
DP 3999,4000,76.275371475021245,8.5768639343028337,0.59889477872046382,0.21345240936172921,18,0.089843875330528108,0,2.7038297503167996E-06,0.00099576206412166357,0.00011556048539210022,2.7038297503167996E-06,0.00099576206412166357,0.00011556048539210022
DP 4000,4001,155.14993213365815,10.720427371654761,0.88610548285426172,0.30271119796314649,18,0.065041129169391712,0,1.725168885968742E-06,0.0020807887776754797,0.00014724390370786296,1.725168885968742E-06,0.0020807887776754797,0.00014724390370786296
DP 4001,4002,97.794976177908637,10.113551358851321,0.71529577822070223,0.24675410235258735,16,0.034221520928497083,0,2.2175472622620873E-06,0.0012766967993229628,0.00013785836934454148,2.2175472622620873E-06,0.0012766967993229628,0.00013785836934454148
DP 4002,4003,93.160522626781514,10.957089959089092,0.96281477551960459,0.33825072145903751,14,0,0,0,0.0012228373088873923,0.00014990740664955595,0,0.0012228373088873923,0.00014990740664955595
DP 4003,4004,133.77259504492051,10.307490675091421,0.87520093657812881,0.30579360780985859,14,0.0075663230265248758,0,5.9199464885750785E-07,0.0017468917649239302,0.00014242607568676002,5.9199464885750785E-07,0.0017468917649239302,0.00014242607568676002
DP 4004,4005,303.32689208083747,18.654177276108722,8.0813280815877615,3.3357740923140682,16,0.041585597015226877,0,5.4289290574160987E-07,0.014127873349934816,0.00029180383913382339,5.4289290574160987E-07,0.0039851483888924122,0.00025863136008799306
DP 4005,4006,98.427988970158623,9.678862493989369,0.770691743086532,0.26809008715690319,17,0.03459034763661404,0,4.5157113959248818E-07,0.0013075135066173971,0.0001315873963972137,4.5157113959248818E-07,0.0013075135066173971,0.0001315873963972137
DP 4006,4007,120.81052302903463,10.876640962141362,0.78100598239926067,0.24492575452755649,16,0.077455403620456983,0,1.3812575048177678E-06,0.0016348346835002303,0.00014779005412673884,1.3812575048177678E-06,0.0016348346835002303,0.00014779005412673884
DP 4007,4008,117.65085220075999,11.592425107859803,1.0892854108687386,0.393528394473293,16,0.057510248890446092,0,8.17980506440108E-07,0.0015377881936728954,0.00015699941084493918,8.17980506440108E-07,0.0015377881936728954,0.00015699941084493918
DP 4008,4009,151.35405992679711,12.332908328680285,1.1268221645553094,0.386819735622774,16,0.097428828216703761,0,1.2719168580588303E-06,0.0021171161206439137,0.00016841382126295138,1.2719168580588303E-06,0.0021171161206439137,0.00016841382126295138
DP 4009,4010,96.011043260446044,8.00659527460719,0.53666297099799576,0.18995590484085551,19,0.055635593684023751,0,8.4673769151777378E-07,0.0012617576576303691,0.00010805307543257328,8.4673769151777378E-07,0.0012617576576303691,0.00010805307543257328
DP 4010,4011,80.489800509416085,8.4631745677618611,0.58729305546511679,0.22622920883344766,15,0,0,0,0.0010507806437090039,0.00011604670421444108,0,0.0010507806437090039,0.00011604670421444108
DP 4011,4012,114.93676911889311,9.9125583529486274,0.67498059839048741,0.22830378747493688,16,0.092940439962777177,0,1.8055901591651491E-06,0.0015213814913295209,0.00013520477486194982,1.8055901591651491E-06,0.0015213814913295209,0.00013520477486194982
DP 4012,4013,286.2781005215723,11.797700735118955,1.4823523134505423,0.51719626630441184,17,0.11217227565097528,0,2.0341703930171207E-06,0.0038081338861957192,0.00016197852381297147,2.0341703930171207E-06,0.0038081338861957192,0.00016197852381297147
DP 4013,4014,108.76905385452085,9.0936214012846559,0.63986269486730663,0.21926081828355906,16,0.050115794632478949,0,6.7616511501000787E-07,0.0014199615688994527,0.00012387476846912004,6.7616511501000787E-07,0.0014199615688994527,0.00012387476846912004
DP 4014,4015,93.160522626781514,10.957089959090094,0.96281477551960459,0.33825072145903751,14,0,0,0,0.0012228373088873923,0.00014990740664955595,0,0.0012228373088873923,0.00014990740664955595
DP 4015,4016,108.26102973632798,9.236549107542265,0.69995541002464778,0.25874958176438223,15,0,0,0,0.0014232121757231653,0.00012603062622917923,0,0.0014232121757231653,0.00012603062622917923
